ID;LocX;LocY;RegDens;RegPop;MedHHInc;MeanHHSz;CountMeth
76930;-101.186300;31.148007;4;124;26250;2.210000;0
76932;-101.508400;31.304669;11;3205;33514;2.990000;1
76933;-100.286600;31.887436;11;1606;28208;2.420000;1
76934;-100.654300;31.603027;33;1382;28214;2.600000;0
76935;-100.410700;31.088429;6;1128;38646;2.510000;1
76936;-100.539900;30.860483;6;2875;29512;2.610000;1
76937;-100.101300;31.377623;14;312;22917;2.940000;1
76940;-100.128900;31.451950;20;140;43750;2.860000;1
76941;-100.933800;31.330315;5;1560;38083;2.580000;1
76943;-101.245200;30.620199;7;3972;29931;2.690000;1
76945;-100.566900;31.890079;8;1867;28750;2.290000;1
76949;-100.694500;32.047723;3;32;37500;1.780000;1
76950;-100.569800;30.453299;6;4105;34960;2.710000;1
76951;-101.045500;31.818347;4;1385;35302;2.670000;1
76953;-100.359100;31.716571;4;75;55250;3.130000;0
76955;-100.128700;31.305402;7;117;33750;2.600000;0
76958;-100.717900;31.663529;19;260;42250;2.550000;1
769HH;-100.513800;31.496583;;0;0;0.000000;0
769XX;-101.137200;31.130643;1;444;26719;2.190000;0
77002;-95.365320;29.755578;97;13461;35588;1.400000;1
77003;-95.347410;29.749278;92;9000;19252;3.370000;1
77004;-95.365700;29.728779;95;30562;20840;2.280000;0
77005;-95.428220;29.717529;96;23390;104035;2.360000;1
77006;-95.389440;29.741878;98;18728;41746;1.620000;0
77007;-95.403190;29.772627;89;22740;37785;2.400000;0
77008;-95.409520;29.798777;94;28438;39926;2.250000;1
77009;-95.367360;29.793260;97;42306;32995;2.930000;0
77010;-95.362160;29.754728;79;53;200000;1.710000;0
77011;-95.307270;29.742378;97;23152;24612;3.580000;0
77012;-95.279060;29.719778;97;25333;23910;3.750000;0
77013;-95.242900;29.781460;86;18295;31834;3.340000;1
77014;-95.472940;29.979063;90;20732;40040;2.660000;1
77015;-95.181180;29.778526;88;50581;40032;3.090000;0
77016;-95.308860;29.857007;90;29700;23835;3.050000;0
77017;-95.254790;29.687829;92;32791;31762;3.380000;0
77018;-95.426190;29.825476;93;26349;42921;2.470000;0
77019;-95.399230;29.752528;96;15965;61899;1.940000;1
77020;-95.318370;29.775927;94;28541;21864;3.340000;0
77021;-95.357300;29.695879;93;24350;21950;2.680000;0
77022;-95.377990;29.825176;96;31829;23746;3.160000;1
77023;-95.322710;29.725961;96;32909;29698;3.370000;1
77024;-95.517720;29.773994;90;32636;82620;2.320000;0
77025;-95.434740;29.690230;96;23759;48232;2.110000;1
77026;-95.333950;29.794370;93;27523;17183;2.880000;0
77027;-95.443650;29.739029;94;14153;60032;1.670000;0
77028;-95.286310;29.827315;86;16512;21131;2.980000;1
77029;-95.260440;29.760794;84;18424;30308;3.170000;1
77030;-95.404670;29.704584;94;10910;53199;1.890000;1
77031;-95.543110;29.654132;96;17202;36591;2.830000;1
77032;-95.341520;29.944922;76;11005;25713;3.020000;0
77033;-95.338350;29.669130;94;27747;26544;3.110000;1
77034;-95.217890;29.636430;90;26377;37521;2.750000;0
77035;-95.476930;29.654108;97;39375;35524;2.750000;1
77036;-95.535140;29.700530;99;76146;26931;2.670000;0
77037;-95.395530;29.885451;90;18736;34004;3.510000;0
77038;-95.441380;29.917814;88;20806;35325;3.480000;0
77039;-95.336840;29.909123;90;27739;32310;3.590000;1
77040;-95.533370;29.878345;90;39264;50183;2.680000;1
77041;-95.572430;29.858730;83;25341;56746;3.290000;0
77042;-95.559960;29.741565;96;35923;41683;1.980000;0
77043;-95.561810;29.802473;91;24507;45141;2.910000;0
77044;-95.167820;29.882770;71;13411;41231;3.190000;1
77045;-95.438420;29.629111;87;25605;36543;3.390000;1
77046;-95.431310;29.733181;100;478;105863;1.630000;1
77047;-95.377680;29.616182;79;10985;35384;3.000000;1
77048;-95.337610;29.633081;83;14322;27391;3.020000;0
77049;-95.174200;29.832668;78;16478;37972;3.230000;1
77050;-95.286870;29.896156;76;4327;33449;3.350000;1
77051;-95.368720;29.665430;88;13242;17529;2.700000;1
77053;-95.459810;29.596666;86;25585;40134;3.590000;1
77054;-95.397720;29.683865;91;16391;33799;1.730000;1
77055;-95.496300;29.798877;95;43607;36760;3.080000;1
77056;-95.469320;29.747328;93;14072;71926;1.820000;0
77057;-95.491320;29.745129;98;35346;46563;1.760000;1
77058;-95.102650;29.552830;85;15140;48744;1.870000;0
77059;-95.117350;29.601776;82;16644;104844;3.190000;1
77060;-95.399160;29.933367;94;35891;27867;3.050000;0
77061;-95.284460;29.660280;91;25437;30440;2.830000;1
77062;-95.132390;29.574930;95;27082;75689;2.820000;1
77063;-95.522690;29.734379;97;27418;42458;1.860000;0
77064;-95.559200;29.923638;88;35874;60945;3.010000;0
77065;-95.605480;29.927675;92;27059;58426;2.600000;1
77066;-95.496940;29.959439;91;27572;55760;3.120000;0
77067;-95.450650;29.952354;94;24525;36856;3.080000;0
77068;-95.485330;30.007886;89;9466;77724;2.770000;1
77069;-95.528870;29.984672;91;14749;68662;2.170000;0
77070;-95.576550;29.978801;89;32371;60887;2.680000;1
77071;-95.517180;29.647637;96;25221;43444;2.710000;0
77072;-95.590030;29.700898;97;51910;33979;3.260000;0
77073;-95.412740;30.008745;81;12614;40155;2.420000;1
77074;-95.511610;29.689781;98;38974;32238;2.750000;0
77075;-95.260190;29.620881;87;22536;38188;3.000000;0
77076;-95.381780;29.858525;97;30047;28270;3.520000;0
77077;-95.612550;29.750897;94;42560;52667;2.110000;0
77078;-95.259510;29.849424;84;14516;27556;3.490000;0
77079;-95.601250;29.773018;94;30886;70587;2.580000;1
77080;-95.523090;29.816866;97;46066;34877;3.010000;1
77081;-95.483620;29.708280;100;49594;26026;2.820000;0
77082;-95.631400;29.722704;90;35782;45598;2.310000;1
77083;-95.649780;29.691714;96;52231;52931;3.320000;0
77084;-95.663920;29.839155;85;63566;53075;2.890000;1
77085;-95.486960;29.621746;84;7277;42256;3.330000;0
77086;-95.495570;29.920981;90;19763;38453;3.380000;0
77087;-95.303860;29.686579;96;36076;30346;3.460000;1
77088;-95.450280;29.879213;94;47713;39436;3.060000;0
77089;-95.222510;29.589831;92;36567;53123;3.000000;1
77090;-95.451330;30.012711;90;25780;43965;2.210000;1
77091;-95.435870;29.852975;92;24746;25405;2.770000;0
77092;-95.476440;29.833326;95;37910;32095;2.680000;1
77093;-95.339670;29.862024;93;45907;26270;3.700000;1
77094;-95.698810;29.770722;77;7816;123244;3.320000;0
77095;-95.648430;29.896656;89;39275;76814;2.950000;1
77096;-95.481230;29.674336;96;34188;46140;2.390000;0
77098;-95.414050;29.735529;97;11957;47703;1.650000;0
77099;-95.586900;29.668489;97;43243;38589;3.030000;0
770HH;-95.189980;29.745102;;0;0;0.000000;0
77301;-95.450860;30.313308;83;24598;29511;2.960000;1
77302;-95.389270;30.238563;67;12752;46927;2.940000;1
77303;-95.402170;30.368543;64;11098;40378;2.820000;1
77304;-95.507040;30.331460;71;15725;48804;2.390000;0
77306;-95.326980;30.289893;67;8248;35862;3.050000;1
77316;-95.649860;30.329017;53;9125;43440;2.750000;1
77318;-95.550090;30.434486;68;9884;55717;2.600000;0
77320;-95.507200;30.805099;56;32732;32839;2.520000;0
77326;-94.818700;30.519883;48;156;22500;1.970000;0
77327;-95.045150;30.354690;47;29668;35883;2.830000;0
77331;-95.138020;30.619313;41;5881;34042;2.390000;0
77333;-95.778330;30.353346;30;149;11250;2.010000;0
77334;-95.368810;30.758511;13;149;28750;1.990000;1
77335;-94.945970;30.595651;48;1904;25938;2.460000;0
77336;-95.107150;30.045495;66;8656;51989;2.860000;1
77338;-95.284880;30.005691;79;20156;43187;2.710000;0
77339;-95.218070;30.053368;86;30639;69242;2.690000;1
77340;-95.507770;30.680641;58;24547;30382;2.370000;1
77341;-95.549770;30.714476;98;1341;0;0.000000;0
77345;-95.169450;30.062436;90;22931;102561;3.110000;0
77346;-95.169620;30.001902;84;27957;75392;3.010000;0
77351;-94.899150;30.712538;45;29224;31671;2.500000;0
77354;-95.639180;30.194267;67;15942;53601;3.030000;1
77355;-95.744640;30.158706;70;14466;54829;3.030000;1
77356;-95.652900;30.412229;58;14471;64670;2.440000;0
77357;-95.178320;30.170751;71;17081;39342;2.970000;0
77358;-95.467520;30.545212;38;3639;30500;2.360000;1
77359;-95.304060;30.735628;20;617;31167;2.570000;1
77360;-95.111080;30.818886;66;4047;29684;2.240000;0
77362;-95.675560;30.152265;72;2856;48514;2.720000;1
77363;-95.853270;30.281863;39;2104;34018;2.670000;0
77364;-95.204850;30.756728;49;1924;27782;2.320000;1
77365;-95.257480;30.102209;74;15914;38996;2.890000;1
77367;-95.396440;30.848603;71;251;20938;2.490000;0
77368;-94.836750;30.453845;31;779;32031;2.410000;0
77369;-94.756440;30.480319;43;1369;16103;2.450000;0
77371;-94.999630;30.488028;46;7227;28158;2.710000;1
77372;-95.167230;30.220237;64;9977;37634;2.900000;0
77373;-95.389620;30.056394;84;36434;56662;2.960000;0
77374;-94.649070;30.378705;16;361;26964;2.540000;0
77375;-95.618820;30.073775;74;34589;54356;2.870000;0
77376;-94.686140;30.437704;33;542;20625;2.630000;1
77378;-95.446770;30.439428;59;11083;35655;3.090000;1
77379;-95.532150;30.024749;85;46041;82706;3.030000;1
77380;-95.468210;30.143485;84;19291;55506;2.490000;0
77381;-95.502100;30.178730;89;36074;91488;2.910000;0
77382;-95.532120;30.214741;88;14081;104372;3.050000;1
77384;-95.496800;30.233865;67;3968;70095;2.900000;1
77385;-95.438940;30.187710;74;9565;52790;3.000000;0
77386;-95.418960;30.128862;72;13937;61652;2.920000;0
77388;-95.468260;30.055195;87;26755;70779;3.000000;0
77389;-95.517170;30.108240;77;13166;68617;3.040000;0
77396;-95.267860;29.951621;80;23523;46167;3.110000;0
773HH;-95.124600;30.653438;;0;0;0.000000;0
773XX;-94.808460;30.824737;3;91;42250;3.500000;0
77401;-95.460990;29.704030;94;15839;87985;2.550000;1
77412;-96.468320;29.575183;13;248;17391;3.020000;1
77414;-95.935710;28.945269;43;24062;32391;2.640000;1
77415;-95.722930;28.936476;19;176;37917;2.320000;0
77417;-95.939320;29.483573;34;1790;32173;2.850000;1
77418;-96.268430;29.983095;37;8986;39407;2.600000;0
77419;-96.231610;28.872088;24;1466;27102;2.940000;1
77420;-95.922420;29.249812;34;2119;34051;2.900000;0
77422;-95.580710;29.011241;56;13955;41489;2.730000;0
77423;-95.984520;29.800380;46;6869;34596;2.920000;1
77426;-96.253890;30.132693;26;1224;28333;2.420000;0
77428;-96.169690;28.718954;7;43;63750;1.430000;1
77429;-95.665980;29.982746;79;42274;78527;2.990000;1
77430;-95.707400;29.290602;22;2245;48581;2.590000;1
77432;-96.214540;29.064542;35;521;38250;3.590000;0
77433;-95.722190;29.884175;56;3674;49211;3.140000;0
77434;-96.320800;29.575458;31;5030;27535;2.760000;1
77435;-96.085280;29.520049;30;4197;38452;2.850000;1
77437;-96.277400;29.197701;48;16144;31845;2.800000;0
77440;-96.148260;28.887522;19;221;38472;2.280000;0
77441;-95.918050;29.685917;50;2078;74135;2.720000;0
77442;-96.459230;29.424483;11;1199;29821;2.570000;0
77443;-96.192880;29.346878;27;122;23750;1.850000;1
77444;-95.797530;29.299950;29;602;34063;2.830000;1
77445;-96.069800;30.096649;45;10119;33253;2.720000;1
77446;-95.991790;30.082131;77;3953;27583;2.310000;1
77447;-95.814410;30.065152;53;8091;51628;3.010000;0
77448;-96.075260;29.401714;51;627;47132;2.640000;1
77449;-95.730100;29.825908;83;38536;59198;3.170000;0
77450;-95.747510;29.758799;89;48051;83078;3.100000;0
77451;-96.000710;29.447947;65;535;25750;2.610000;1
77454;-96.222240;29.553544;18;173;56167;2.840000;0
77455;-96.403250;29.095463;13;1943;38304;2.900000;0
77456;-96.073460;28.964146;50;1298;42450;2.840000;1
77457;-95.965300;28.674940;31;644;24671;2.040000;0
77458;-96.214700;28.939249;22;205;33750;2.560000;0
77459;-95.547620;29.564347;83;32774;84901;3.050000;0
77461;-95.823350;29.401461;45;8270;47551;2.960000;1
77463;-95.783350;29.135066;22;82;15893;2.410000;0
77464;-95.968820;29.602015;76;477;45000;2.770000;1
77465;-96.222730;28.735638;41;6957;32340;2.970000;1
77466;-95.999460;29.818871;49;873;46042;3.010000;0
77467;-96.171610;29.238931;6;139;36250;2.240000;1
77468;-95.891950;29.177817;14;210;25375;2.080000;1
77469;-95.747010;29.584172;68;44374;59318;3.090000;0
77470;-96.573490;29.520292;20;255;25446;2.090000;1
77471;-95.819020;29.549455;70;27945;37164;3.050000;0
77473;-96.101230;29.799608;70;117;29750;2.340000;0
77474;-96.164750;29.776375;40;10549;39355;2.730000;0
77475;-96.651860;29.488245;21;761;24803;2.450000;0
77476;-95.997390;29.686804;42;1133;70694;2.630000;0
77477;-95.571450;29.626187;89;27597;50413;2.850000;1
77478;-95.624450;29.627737;87;53125;70561;3.060000;0
77479;-95.632130;29.573345;84;55682;96118;3.270000;1
77480;-95.713440;29.055954;51;7454;45124;2.870000;0
77481;-95.583290;29.478032;23;191;39583;2.980000;1
77482;-95.892070;29.035651;38;2068;32384;2.650000;0
77483;-95.933920;28.830880;38;455;23889;3.120000;1
77484;-95.925000;30.068888;47;8567;43043;2.850000;1
77485;-96.071440;29.632221;36;2498;38389;2.820000;1
77486;-95.663190;29.152396;54;7363;38984;2.620000;0
77488;-96.090560;29.307347;49;15030;29263;2.590000;0
77489;-95.517720;29.601141;88;32672;54066;3.210000;1
77493;-95.820110;29.810279;67;14751;56235;3.180000;0
77494;-95.811040;29.760833;70;11562;86488;3.090000;0
774HH;-96.045320;29.143951;;0;0;0.000000;1
774XX;-96.000060;28.757176;1;52;23864;4.000000;0
77502;-95.199660;29.680079;97;34885;38375;3.060000;0
77503;-95.157980;29.695028;87;23470;38548;3.070000;0
77504;-95.188130;29.648780;92;19521;36739;2.540000;0
77505;-95.146320;29.650492;87;20349;60403;2.870000;1
77506;-95.202160;29.705678;94;39424;29382;3.330000;0
77507;-95.061110;29.624686;;0;0;0.000000;1
77510;-95.085530;29.371171;73;13611;50940;2.790000;1
77511;-95.244760;29.411480;69;42361;44042;2.860000;0
77514;-94.663760;29.689054;33;5321;38594;2.720000;1
77515;-95.445420;29.168660;62;28608;43603;2.780000;0
77517;-95.127680;29.382307;67;4496;53877;2.820000;0
77518;-94.987790;29.504389;83;7113;32382;2.790000;1
77519;-94.602910;30.249734;25;1275;31538;2.610000;0
77520;-94.943890;29.748770;72;46330;39735;2.900000;0
77521;-94.975880;29.784579;81;38153;46864;2.760000;0
77530;-95.122150;29.786656;85;27697;42014;3.220000;1
77531;-95.401140;29.038068;77;14674;36475;2.760000;1
77532;-95.073280;29.920121;68;20206;49805;2.850000;1
77533;-94.647040;30.112587;61;1036;29038;2.820000;1
77534;-95.337970;29.226396;43;2771;49167;2.980000;1
77535;-94.888640;30.044219;55;28221;45908;2.930000;1
77536;-95.120110;29.687657;90;28431;61082;2.920000;0
77538;-94.550680;29.981421;9;837;40500;2.750000;1
77539;-95.026890;29.468772;78;26621;40595;2.710000;1
77541;-95.343580;28.975247;54;18318;33993;2.860000;0
77545;-95.459850;29.526728;78;6768;47843;3.510000;0
77546;-95.194730;29.516873;84;38701;70773;2.910000;1
77547;-95.239060;29.737178;91;9524;30731;3.520000;1
77550;-94.793170;29.298448;93;30142;24457;2.320000;0
77551;-94.826840;29.279937;95;20986;34318;2.310000;0
77553;-94.794220;29.328547;59;631;0;0.000000;1
77554;-94.944550;29.221289;66;8053;51722;2.180000;1
77560;-94.584690;29.860106;37;1083;38173;2.860000;0
77561;-94.726780;30.154264;64;593;41458;2.770000;0
77562;-95.052990;29.819530;77;9877;43668;2.800000;0
77563;-95.003180;29.339307;62;8832;35046;2.530000;1
77564;-94.655040;30.159698;39;2398;36689;2.810000;1
77565;-95.029960;29.541285;79;6388;59180;2.280000;0
77566;-95.441040;29.036879;80;28140;61280;2.760000;0
77568;-94.973920;29.366684;82;13443;34455;2.580000;0
77571;-95.044870;29.666781;80;33769;56552;2.890000;0
77573;-95.089070;29.502759;82;41821;68458;2.830000;0
77575;-94.765950;30.066734;52;14197;35479;2.670000;0
77577;-95.277100;29.289673;50;861;43000;2.440000;1
77578;-95.358070;29.487395;62;5433;58708;2.870000;0
77581;-95.269830;29.562180;82;30453;60304;2.780000;1
77582;-94.666790;30.023932;31;721;40000;2.820000;0
77583;-95.453330;29.429256;55;16964;43718;3.200000;1
77584;-95.340370;29.543654;82;30001;70113;2.900000;0
77585;-94.527270;30.304796;14;952;31856;2.740000;0
77586;-95.034860;29.576638;83;18802;64139;2.410000;0
77587;-95.231070;29.662230;96;14645;31493;3.420000;1
77590;-94.917600;29.395283;81;30604;36343;2.680000;0
77591;-94.991680;29.389583;82;9958;32817;2.450000;1
77597;-94.703760;29.843158;33;806;38922;2.700000;0
77598;-95.134680;29.539581;84;19852;39539;2.150000;1
775HH;-94.413250;29.631908;;0;0;0.000000;0
775XX;-94.530860;29.588615;1;14;102264;1.750000;0
77611;-93.840720;30.026093;68;9707;42606;2.680000;0
77612;-93.968970;30.433087;32;7705;33185;2.650000;0
77613;-94.358530;30.043401;24;928;33750;2.590000;0
77614;-93.743300;30.293684;54;1241;30982;2.600000;0
77615;-94.073950;30.316847;45;1807;33362;2.650000;1
77616;-94.207610;30.564151;34;1367;28963;2.700000;0
77617;-94.520290;29.507243;53;531;30114;2.140000;0
77619;-93.918580;29.947563;88;16525;41429;2.510000;0
77622;-94.289600;29.870794;36;1398;51300;2.470000;1
77623;-94.404510;29.571106;31;457;29444;2.260000;0
77624;-94.303910;30.664543;19;793;23350;2.570000;0
77625;-94.336710;30.372553;32;7687;33737;2.640000;1
77627;-93.999860;29.974013;84;21764;45609;2.550000;0
77629;-94.423740;30.031927;24;762;33333;2.760000;0
77630;-93.774090;30.089757;71;28661;31954;2.540000;1
77632;-93.799650;30.182584;61;21630;48520;2.700000;0
77640;-93.955760;29.879796;71;20200;22233;2.570000;0
77642;-93.926950;29.921564;85;36790;29146;2.640000;0
77650;-94.682530;29.431860;54;2865;36080;2.120000;1
77651;-93.960380;29.980863;85;13537;47523;2.570000;1
77655;-93.901180;29.732092;17;680;39167;2.630000;1
77656;-94.180570;30.390569;55;16984;35156;2.630000;0
77657;-94.201730;30.240473;66;15139;41202;2.770000;0
77659;-94.415160;30.150405;42;4509;40323;2.740000;1
77660;-94.170500;30.635615;37;1441;29750;2.880000;0
77662;-94.007970;30.142953;66;27523;33742;2.740000;0
77663;-94.436320;30.520625;47;1097;49954;2.160000;0
77664;-94.406040;30.600866;24;2769;32887;2.610000;0
77665;-94.399650;29.820542;47;6575;35395;2.680000;0
776HH;-94.414590;29.638617;;0;0;0.000000;0
776XX;-94.428420;29.786872;;0;0;0.000000;1
77701;-94.103590;30.074112;88;16558;21976;2.710000;0
77702;-94.126080;30.085112;88;2916;31125;2.320000;1
77703;-94.117370;30.112312;82;15765;22139;2.670000;1
77705;-94.114020;30.009609;66;39969;27921;2.630000;1
77706;-94.163770;30.092679;87;26268;49642;2.210000;0
77707;-94.180320;30.065029;82;16326;47321;2.540000;0
77708;-94.164890;30.141361;83;11043;34198;2.600000;0
77713;-94.246700;30.090135;55;9658;44703;2.650000;1
777HH;-94.130020;29.954467;;0;0;0.000000;0
777XX;-94.136160;29.787965;1;28;0;0.000000;0
77801;-96.360160;30.637348;90;13299;22643;2.420000;0
77802;-96.340570;30.655348;84;20667;43726;2.380000;1
77803;-96.376390;30.678097;87;28112;27615;3.110000;1
77807;-96.461020;30.684160;50;6803;40609;2.540000;0
77808;-96.317440;30.762815;32;7633;44476;2.890000;0
77830;-96.022910;30.536223;18;2334;35625;2.450000;1
77831;-95.918920;30.745770;21;2658;31280;2.730000;1
77833;-96.402590;30.183651;53;25806;37276;2.550000;0
77835;-96.613740;30.181677;21;1950;32411;2.280000;1
77836;-96.672470;30.517099;30;10655;34335;2.590000;0
77837;-96.680810;30.993313;22;1797;19313;2.420000;1
77840;-96.326420;30.614647;95;46803;14671;2.140000;0
77845;-96.298830;30.571905;65;29211;55235;2.710000;1
77853;-96.854370;30.355500;24;1029;27639;2.470000;1
77855;-96.118900;31.134863;20;177;27344;2.190000;1
77856;-96.441320;31.049092;16;3860;36761;2.420000;1
77857;-96.706860;30.796177;22;499;30234;2.450000;0
77859;-96.602060;30.876658;45;6687;25396;2.690000;1
77861;-96.096910;30.752599;21;1887;33558;2.650000;0
77864;-95.916060;30.956147;34;6664;28208;2.620000;1
77865;-96.240430;31.222211;14;1334;34231;2.500000;0
77866;-96.204090;30.466986;42;98;20568;2.580000;1
77867;-96.573920;30.748833;11;213;55500;4.180000;0
77868;-96.079990;30.374501;43;14871;32107;2.730000;1
77870;-96.429820;31.050207;24;263;49722;2.800000;1
77871;-96.158520;31.058563;22;3207;35396;2.340000;1
77872;-96.103460;30.892212;25;1694;34635;2.510000;0
77873;-95.833710;30.563350;16;955;33750;2.270000;1
77876;-95.831910;30.647831;13;494;38947;2.860000;1
77878;-96.469800;30.490162;46;747;36818;2.530000;1
77879;-96.523590;30.368922;27;4626;28542;2.470000;1
77880;-96.169230;30.281022;21;1367;33846;2.670000;0
77882;-96.409590;30.896204;22;230;25469;2.250000;1
778HH;-96.580410;30.708502;;0;0;0.000000;0
77901;-96.993560;28.806417;87;40449;30958;2.720000;0
77904;-97.007160;28.873664;65;23741;54766;2.640000;1
77905;-97.014610;28.737085;34;14169;44894;2.870000;0
77950;-96.847240;28.390776;18;218;24659;2.100000;1
77951;-96.891730;28.642875;62;2538;31677;3.380000;0
77954;-97.287980;29.096490;32;11309;28040;2.560000;1
77957;-96.659390;28.966755;27;8656;34432;2.600000;0
77960;-97.241830;28.694847;5;94;34250;2.000000;1
77961;-96.344050;28.861398;9;131;21731;2.340000;1
77962;-96.505140;29.028640;26;3269;35284;2.750000;0
77963;-97.402220;28.685027;14;5617;32622;2.600000;0
77964;-96.866440;29.369619;18;7756;29042;2.430000;1
77968;-96.823160;28.888476;19;2230;52717;2.920000;0
77969;-96.637330;28.772030;8;133;41458;2.710000;1
77970;-96.439710;28.865213;12;434;26964;2.760000;0
77971;-96.527270;28.853152;18;816;43750;2.780000;0
77973;-96.990200;28.532052;6;62;33889;3.100000;0
77974;-97.295900;28.897693;15;307;34375;2.330000;0
77975;-97.126750;29.574490;28;1868;28201;2.380000;1
77977;-96.826570;28.691718;75;671;28750;3.370000;1
77978;-96.557250;28.672399;50;780;44500;2.720000;1
77979;-96.630240;28.604717;46;16822;36397;2.790000;0
77982;-96.441710;28.430193;20;1107;35985;2.170000;0
77983;-96.703250;28.405373;31;2106;29146;2.790000;1
77984;-97.186910;29.442934;30;4315;29375;2.410000;1
77988;-96.889670;28.846861;72;661;33235;2.850000;0
77990;-96.885980;28.459757;9;878;32692;2.620000;1
77991;-96.612730;28.820370;52;368;33125;2.830000;1
77994;-97.477990;29.195217;10;402;26774;2.360000;0
77995;-97.130460;29.254632;31;9094;29785;2.530000;0
779HH;-96.648590;28.690212;;0;0;0.000000;0
779XX;-96.793960;28.601941;1;30;12222;1.670000;1
78001;-99.282110;28.265415;1;22;9792;1.830000;0
78002;-98.728780;29.288108;63;6318;29855;3.080000;0
78003;-99.066050;29.718152;37;7537;33063;2.460000;0
78004;-98.557890;29.903508;30;977;52321;2.930000;1
78005;-98.844260;28.976757;8;503;30208;2.500000;1
78006;-98.729320;29.851666;47;18954;56446;2.690000;0
78007;-98.373840;28.453052;9;160;27344;2.290000;1
78008;-98.217310;28.759107;7;440;24097;2.490000;1
78009;-98.880630;29.356455;55;6684;42219;2.950000;1
78010;-99.055900;29.944906;35;2348;35121;2.450000;0
78011;-98.719510;28.795637;15;1964;25078;3.030000;1
78012;-98.496000;28.790841;24;533;25192;2.940000;0
78013;-98.910840;29.972473;26;5057;35625;2.760000;1
78014;-99.216760;28.435440;16;4811;23243;2.920000;0
78015;-98.648540;29.743603;70;5631;99422;2.840000;1
78016;-98.933010;29.158899;46;9025;34084;2.860000;0
78017;-99.233880;28.728991;19;5312;22004;2.980000;1
78019;-99.428900;28.062471;6;869;15438;2.990000;0
78021;-98.808460;28.528560;3;117;27969;2.050000;0
78022;-98.149790;28.260148;16;4789;31369;2.660000;1
78023;-98.741850;29.614030;55;7656;70833;2.790000;1
78024;-99.422140;30.055926;9;1208;43500;2.370000;0
78025;-99.276850;30.102854;53;4937;33491;2.440000;1
78026;-98.552800;28.854580;24;5068;35705;2.920000;1
78027;-98.571240;30.002501;7;320;37500;2.210000;1
78028;-99.151530;30.042529;61;33928;34374;2.310000;1
78039;-98.815920;29.312661;55;1663;38600;2.970000;0
78040;-99.499920;27.514845;97;43188;19204;3.530000;0
78041;-99.492340;27.542244;85;39404;34122;3.380000;1
78043;-99.382750;27.538658;58;34687;26736;3.690000;0
78045;-99.533720;27.648832;58;29712;50981;3.740000;0
78046;-99.459970;27.435814;71;43841;23832;4.530000;0
78050;-98.489160;29.072689;47;670;27596;2.990000;1
78052;-98.798950;29.227628;64;5273;34760;3.130000;1
78053;-98.280200;28.906103;3;81;16813;2.030000;1
78055;-99.325900;29.833279;13;1342;33846;2.360000;0
78056;-98.903530;29.548250;16;916;40982;2.460000;1
78057;-99.041610;29.047934;16;813;42024;2.710000;1
78058;-99.691920;30.070414;3;498;35385;2.360000;0
78059;-98.846760;29.190850;61;4941;31321;3.120000;0
78061;-99.090050;28.888468;22;9787;23970;3.030000;1
78063;-98.934070;29.641551;50;7598;46012;2.590000;0
78064;-98.463910;28.958803;46;12612;35035;2.820000;1
78065;-98.583990;29.057172;47;9394;30263;3.260000;1
78066;-98.891630;29.466279;27;578;64500;3.640000;0
78067;-99.367810;27.198571;;0;0;0.000000;0
78069;-98.672360;29.200169;57;4581;36415;3.080000;0
78070;-98.401360;29.898176;50;7482;51227;2.800000;0
78071;-98.176400;28.492487;23;4844;33026;2.580000;1
78072;-98.499000;28.314027;3;615;33295;2.370000;0
78073;-98.609190;29.227135;61;7019;32621;3.350000;1
78074;-98.790930;29.950969;14;25;17361;1.320000;1
78075;-98.279240;28.633209;7;125;41250;2.980000;1
78076;-99.218640;26.905200;23;12123;24596;3.100000;0
780HH;-99.419110;27.559306;;0;0;0.000000;1
780XX;-99.129260;28.070607;1;423;22130;2.630000;0
78101;-98.218880;29.326804;60;6393;48636;2.940000;1
78102;-97.748070;28.426202;44;28768;28843;2.740000;0
78107;-97.588800;28.532320;6;257;29167;2.520000;0
78108;-98.233080;29.574127;70;9286;52207;2.860000;0
78109;-98.305830;29.501980;76;23496;50145;3.070000;0
78112;-98.369020;29.221682;60;6494;35078;3.390000;1
78113;-98.069650;28.972553;15;1854;37128;2.570000;1
78114;-98.179290;29.150937;41;16887;38367;2.940000;0
78116;-97.782760;29.112202;5;209;25714;1.970000;0
78117;-97.950120;28.956196;14;588;40500;2.780000;0
78118;-97.901030;28.894382;31;4470;26979;2.750000;0
78119;-97.856270;28.779344;32;7641;25039;2.620000;1
78121;-98.115280;29.351202;48;7089;45868;2.820000;1
78122;-97.736510;29.425729;14;488;31458;2.520000;0
78123;-98.043470;29.598103;77;2234;42470;2.390000;0
78124;-98.146070;29.570379;55;4534;41769;2.860000;1
78125;-97.939380;28.535247;7;49;17188;2.450000;0
78130;-98.107540;29.699844;74;43908;40457;2.670000;0
78132;-98.176530;29.749204;49;11115;53377;2.900000;0
78133;-98.252200;29.883884;60;13409;41466;2.380000;0
78140;-97.761680;29.292655;28;3282;23314;2.900000;1
78141;-97.616080;28.919157;14;595;35278;2.420000;0
78142;-97.782570;28.526040;29;228;25500;2.190000;1
78143;-97.844130;29.248705;13;106;18333;2.590000;1
78144;-97.896750;28.954252;15;25;70208;1.920000;0
78145;-98.000560;28.650728;32;68;25625;2.620000;0
